Customer Id,YearOfObservation,Insured_Period,Residential,Building_Painted,Building_Fenced,Garden,Settlement,Building Dimension,Building_Type,Date_of_Occupancy,NumberOfWindows,Geo_Code,Claim
H2016,2012,17.0,0,0,0,1,1,990.0,2,1960.0,   .,9,0
H2090,2012,52.0,0,1,0,1,1,850.0,2,1970.0,   .,9,0
H2243,2012,52.0,0,0,0,1,1,400.0,2,1980.0,   .,9,0
H2791,2012,52.0,0,0,0,1,1,490.0,2,1960.0,   .,9,0
H6049,2013,52.0,0,1,0,1,1,340.0,2,1960.0,   .,9,0
H6050,2014,52.0,0,1,0,1,1,340.0,2,1960.0,   .,9,0
H2421,2014,52.0,0,0,1,0,0,5885.0,2,1970.0,6,2,1
H2422,2016,52.0,0,0,1,0,0,5885.0,2,1970.0,6,2,0
H5001,2014,52.0,0,0,0,1,1,1380.0,2,1970.0,   .,1,1
H4989,2016,52.0,0,0,1,0,0,2320.0,2,1971.0,5,1,1
H4991,2014,52.0,0,0,0,1,1,1020.0,2,1960.0,   .,1,0
H15913,2015,43.0,0,0,1,0,0,500.0,2,1960.0,3,1,0
H14593,2012,52.0,0,1,0,1,1,770.0,2,1980.0,   .,3,0
H4877,2015,52.0,0,0,1,0,0,4228.0,2,1970.0,4,3,1
H4878,2016,52.0,0,0,1,0,0,4228.0,2,1970.0,4,3,0
H2752,2013,37.0,0,0,0,1,1,400.0,2,1980.0,   .,1,0
H13193,2016,52.0,0,1,0,1,1,1650.0,2,1970.0,   .,7,0
H13197,2016,52.0,0,1,0,1,1,1620.0,2,1980.0,   .,7,0
H13542,2015,52.0,0,1,0,1,1,600.0,2,1980.0,   .,7,0
H13883,2012,52.0,0,1,0,1,1,3380.0,2,1980.0,   .,7,0
H13979,2012,52.0,0,1,0,1,1,5018.0,2,1980.0,   .,7,1
H4970,2013,52.0,0,0,1,0,0,4800.0,2,1974.0,5,7,1
H5195,2012,52.0,0,0,0,1,1,3080.0,2,1980.0,   .,7,1
H2447,2016,52.0,0,0,0,1,1,1390.0,2,1980.0,   .,1,0
H2483,2012,0.0,0,0,0,1,1,1340.0,2,1970.0,   .,26,0
H2484,2015,0.0,0,0,0,1,1,1340.0,2,1970.0,   .,26,0
H3079,2016,52.0,1,0,1,0,0,2540.0,2,1989.0,3,26,0
H3571,2013,52.0,0,0,1,0,0,3550.0,2,1970.0,6,26,0
H4984,2012,52.0,0,0,0,1,1,1165.0,2,1970.0,   .,26,0
H4985,2013,52.0,0,0,0,1,1,1040.0,2,1970.0,   .,26,0
H4987,2013,52.0,0,0,0,1,1,1359.0,2,1980.0,   .,26,1
H4988,2016,52.0,0,0,0,1,1,1359.0,2,1980.0,   .,26,0
H4992,2012,52.0,0,0,0,1,1,1693.0,2,1970.0,   .,26,1
H4993,2013,6.0,0,0,0,1,1,1372.0,2,1970.0,   .,26,0
H4995,2013,52.0,0,0,0,1,1,315.0,2,1970.0,   .,26,0
H4997,2013,52.0,0,0,0,1,1,1370.0,2,1980.0,   .,26,0
H4998,2014,52.0,0,0,0,1,1,1370.0,2,1980.0,   .,26,0
H5000,2012,52.0,0,0,0,1,1,2349.0,2,1970.0,   .,26,0
H5003,2012,52.0,0,0,0,1,1,1508.0,2,1970.0,   .,26,0
H5004,2014,52.0,0,0,0,1,1,1508.0,2,1980.0,   .,26,0
H5007,2013,52.0,0,0,0,1,1,1200.0,2,1970.0,   .,26,0
H5008,2015,52.0,0,0,0,1,1,960.0,2,1970.0,   .,26,0
H5010,2013,52.0,0,0,0,1,1,6959.0,2,1980.0,   .,26,0
H5011,2014,52.0,0,0,0,1,1,6959.0,2,1980.0,   .,26,1
H5012,2012,52.0,0,0,0,1,1,4601.0,2,1970.0,   .,26,0
H5013,2013,52.0,0,0,0,1,1,4601.0,2,1970.0,   .,26,0
H5015,2012,52.0,0,0,0,1,1,1232.0,2,1980.0,   .,26,1
H5017,2012,52.0,0,0,0,1,1,909.0,2,1970.0,   .,26,0
H5018,2016,52.0,0,0,0,1,1,909.0,2,1970.0,   .,26,0
H5019,2012,52.0,0,0,0,1,1,4599.0,2,1970.0,   .,26,0
H2563,2013,28.0,0,0,0,1,1,867.0,2,1980.0,   .,2,0
H4035,2013,52.0,1,1,0,1,1,2100.0,2,1980.0,   .,2,0
H17506,2015,52.0,0,0,1,0,0,1712.0,2,2008.0,4,1,0
H12925,2012,52.0,0,0,1,0,0,1990.0,2,1980.0,3,2,0
H2818,2013,52.0,0,0,0,1,1,600.0,2,1980.0,   .,2,0
H5951,2014,52.0,0,0,0,1,1,1550.0,2,1980.0,   .,1,0
H2322,2015,52.0,0,0,1,0,0,1365.0,2,1950.0,3,5,0
H3153,2016,52.0,0,0,1,0,0,730.0,2,1930.0,5,5,0
H3545,2013,35.0,0,1,0,1,1,440.0,2,1960.0,   .,5,0
H4501,2014,52.0,0,1,0,1,1,390.0,2,1960.0,   .,5,0
H4502,2015,52.0,0,1,0,1,1,390.0,2,1960.0,   .,5,0
H14284,2014,52.0,1,1,0,1,1,1800.0,2,1960.0,   .,1,0
H14236,2014,52.0,0,1,0,1,1,1600.0,2,1980.0,   .,1,0
H13629,2013,52.0,1,1,0,1,1,300.0,2,1980.0,   .,1,0
H3583,2013,52.0,0,0,1,0,0,963.0,2,1996.0,2,1,0
H7243,2013,52.0,0,0,1,0,0,988.0,2,2004.0,2,1,0
H7007,2014,52.0,1,0,0,1,1,4900.0,2,1980.0,   .,2,0
H7008,2016,52.0,1,0,0,1,1,4900.0,2,1980.0,   .,2,0
H14026,2012,52.0,1,1,0,1,1,1100.0,2,1988.0,   .,1,0
H13728,2015,52.0,0,0,1,0,0,1700.0,2,1970.0,3,38,0
H14282,2015,52.0,0,0,1,0,0,20940.0,2,1969.0,4,38,1
H15598,2012,52.0,0,0,1,0,0,3000.0,2,1992.0,4,38,0
H17565,2012,52.0,0,0,1,0,0,7750.0,2,1980.0,4,38,1
H17566,2015,52.0,0,0,1,0,0,7750.0,2,1980.0,4,38,1
H18084,2012,52.0,0,0,1,0,0,8015.0,2,1973.0,3,38,1
H18085,2014,52.0,0,0,1,0,0,8015.0,2,1973.0,3,38,1
H18438,2015,52.0,0,0,1,0,0,6180.0,2,1982.0,4,38,0
H18441,2015,52.0,0,0,1,0,0,745.0,2,1984.0,2,38,0
H18661,2013,52.0,0,0,1,0,0,2600.0,2,1962.0,4,38,0
H18715,2014,52.0,0,0,1,0,0,925.0,2,1988.0,2,38,0
H18716,2012,22.0,0,0,1,0,0,340.0,2,1974.0,3,38,0
H18864,2012,13.0,0,0,1,0,0,2451.0,2,1961.0,4,38,0
H18865,2016,52.0,0,0,1,0,0,2451.0,2,1961.0,4,38,0
H19103,2013,52.0,0,0,1,0,0,600.0,2,1970.0,2,38,0
H19137,2015,52.0,0,0,1,0,0,872.0,2,1970.0,2,38,0
H19181,2013,44.0,0,0,1,0,0,970.0,2,1988.0,4,38,0
H19334,2013,7.0,0,0,1,0,0,2800.0,2,1963.0,4,38,0
H19493,2016,52.0,0,0,1,0,0,1000.0,2,1967.0,3,38,1
H19565,2016,0.0,0,0,1,0,0,11925.0,2,1970.0,4,38,0
H19659,2015,46.0,0,0,1,0,0,266.0,2,1979.0,2,38,0
H19774,2016,52.0,0,0,1,0,0,1600.0,2,1975.0,2,38,0
H2671,2014,52.0,0,0,1,0,0,3000.0,2,1991.0,3,38,1
H2759,2016,50.0,0,0,1,0,0,400.0,2,1900.0,3,38,0
H3263,2012,52.0,0,0,0,1,1,140.0,2,1980.0,   .,38,0
H3264,2015,52.0,0,0,0,1,1,140.0,2,1980.0,   .,38,0
H3416,2012,52.0,0,0,0,1,1,6000.0,2,1980.0,   .,38,1
H4674,2014,52.0,0,0,1,0,0,10954.0,2,1979.0,4,38,1
H5494,2014,52.0,0,0,1,0,0,1300.0,2,1990.0,6,38,1
H5863,2013,52.0,0,0,0,1,1,150.0,2,1980.0,   .,38,0
H5864,2014,52.0,0,0,0,1,1,150.0,2,1980.0,   .,38,0
H5871,2012,52.0,0,0,0,1,1,550.0,2,1980.0,   .,38,0
H5872,2013,52.0,0,0,0,1,1,550.0,2,1980.0,   .,38,0
H6298,2016,52.0,0,0,1,0,0,440.0,2,1970.0,2,38,0
H6299,2013,52.0,0,0,1,0,0,265.0,2,1960.0,2,38,0
H6301,2014,52.0,0,0,1,0,0,3720.0,2,1980.0,5,38,1
H6601,2012,52.0,0,0,1,0,0,427.0,2,2003.0,3,38,0
H6602,2014,52.0,0,0,1,0,0,427.0,2,2003.0,3,38,0
H15922,2013,52.0,0,0,1,0,0,400.0,2,1980.0,2,19,0
H16330,2016,52.0,0,0,1,0,0,424.0,2,1900.0,3,19,0
H16631,2012,52.0,0,0,1,0,0,2500.0,2,1975.0,4,19,0
H16633,2013,52.0,0,0,1,0,0,1200.0,2,1974.0,4,19,0
H16635,2016,52.0,0,0,1,0,0,1200.0,2,1974.0,4,19,0
H17118,2013,52.0,0,0,1,0,0,600.0,2,1870.0,2,19,0
H17194,2015,52.0,0,0,1,0,0,660.0,2,1950.0,4,19,0
H17604,2016,52.0,0,0,1,0,0,368.0,2,1950.0,2,19,0
H2762,2016,52.0,0,0,1,0,0,480.0,2,1948.0,2,19,0
H2916,2012,0.0,0,0,0,1,1,500.0,2,1970.0,   .,19,0
H3558,2015,52.0,0,0,1,0,0,450.0,2,1900.0,3,19,0
H513,2012,52.0,0,0,0,1,1,3900.0,2,1980.0,   .,19,0
H5605,2012,52.0,0,0,1,0,0,950.0,2,1900.0,3,19,0
H5606,2013,52.0,0,0,1,0,0,950.0,2,1900.0,3,19,0
H5607,2015,52.0,0,0,1,0,0,950.0,2,1900.0,3,19,1
H5608,2016,52.0,0,0,1,0,0,950.0,2,1900.0,3,19,1
H6627,2012,52.0,0,0,1,0,0,1125.0,2,1960.0,4,19,0
H6628,2013,46.0,0,0,1,0,0,1125.0,2,1960.0,4,19,1
H6922,2012,52.0,0,1,0,1,1,500.0,2,1980.0,   .,19,0
H14738,2013,39.0,0,0,1,0,0,330.0,2,2004.0,3,1,0
H6826,2016,52.0,0,1,0,1,1,750.0,2,1960.0,   .,1,0
H15544,2012,52.0,1,0,1,0,0,405.0,2,1920.0,2,5,0
H16625,2013,52.0,1,0,1,0,0,450.0,2,1900.0,3,5,0
H6327,2012,52.0,0,1,0,1,1,2712.0,2,1988.0,   .,5,0
H6328,2013,52.0,0,1,0,1,1,2712.0,2,1988.0,   .,5,0
H6329,2015,52.0,0,1,0,1,1,2712.0,2,1988.0,   .,5,0
H15500,2012,52.0,1,0,1,0,0,320.0,2,2009.0,2,1,0
H18816,2013,35.0,1,0,1,0,0,5950.0,2,1992.0,3,3,1
H4507,2013,52.0,0,1,0,1,1,396.0,2,1980.0,   .,3,0
H4508,2015,52.0,0,1,0,1,1,396.0,2,1980.0,   .,3,0
H3266,2016,52.0,0,0,0,1,1,1475.0,2,1980.0,   .,1,0
H16699,2013,52.0,1,0,1,0,0,1030.0,2,1985.0,4,1,0
H15649,2013,43.0,0,0,1,0,0,1702.0,2,2009.0,5,1,0
H17677,2014,52.0,0,0,1,0,0,566.0,2,1840.0,3,1,1
H17030,2016,52.0,1,0,1,0,0,18950.0,2,2010.0,6,2,1
H19946,2016,15.0,1,0,1,0,0,16149.0,2,2016.0,4,2,0
H18230,2014,52.0,1,0,1,0,0,3223.0,2,2011.0,3,2,0
H18231,2015,51.0,1,0,1,0,0,3223.0,2,2011.0,3,2,1
H17755,2013,52.0,1,0,1,0,0,4984.0,2,2011.0,4,1,1
H18894,2012,11.0,1,0,1,0,0,2470.0,2,2012.0,2,3,0
H18895,2015,51.0,1,0,1,0,0,2470.0,2,2012.0,2,3,0
H19444,2015,39.0,0,0,1,0,0,555.0,2,2014.0,2,3,0
H14018,2012,52.0,0,1,0,1,1,660.0,2,1970.0,   .,3,0
H14019,2013,52.0,0,1,0,1,1,660.0,2,1970.0,   .,3,0
H14770,2012,52.0,1,1,0,1,1,3183.0,2,1988.0,   .,3,0
H14769,2012,43.0,1,1,0,1,1,12448.0,2,1988.0,   .,1,1
H17372,2013,52.0,0,0,1,0,0,1950.0,2,2011.0,2,2,0
H17373,2015,52.0,0,0,1,0,0,1950.0,2,2011.0,2,2,0
H17345,2013,32.0,0,0,1,0,0,1194.0,2,2011.0,2,2,1
H19781,2016,52.0,0,0,1,0,0,320.0,2,1980.0,2,2,0
H12669,2012,52.0,1,1,0,1,1,2261.0,2,1988.0,   .,2,1
H12670,2015,51.0,1,1,0,1,1,2261.0,2,1988.0,   .,2,0
H13143,2016,50.0,1,1,0,1,1,7036.0,2,1988.0,   .,1,0
H14732,2012,52.0,0,1,0,1,1,4000.0,2,1970.0,   .,1,1
H4785,2013,52.0,0,1,0,1,1,140.0,2,1980.0,   .,1,1
H15523,2015,51.0,1,0,1,0,0,6053.0,2,2008.0,3,2,0
H15524,2016,52.0,1,0,1,0,0,6053.0,2,2008.0,3,2,0
H13268,2015,52.0,1,1,0,1,1,350.0,2,1960.0,   .,87,1
H13509,2015,52.0,0,0,1,0,0,2850.0,2,1955.0,5,87,0
H13510,2012,52.0,0,0,1,0,0,250.0,2,1986.0,4,87,0
H13545,2012,52.0,0,0,1,0,0,4100.0,2,1963.0,6,87,1
H13546,2014,52.0,0,0,1,0,0,4100.0,2,1963.0,6,87,0
H14210,2012,52.0,0,1,0,1,1,500.0,2,1970.0,   .,87,0
H14211,2015,52.0,0,1,0,1,1,500.0,2,1970.0,   .,87,0
H14540,2013,52.0,0,1,0,1,1,2629.0,2,1988.0,   .,87,0
H1475,2012,2.0,1,0,0,1,1,160.0,2,1970.0,   .,87,0
H14780,2015,39.0,0,1,0,1,1,200.0,2,1960.0,   .,87,0
H1493,2014,52.0,1,0,1,0,0,790.0,2,1991.0,3,87,0
H15104,2012,52.0,0,0,1,0,0,600.0,2,1960.0,2,87,1
H15269,2012,52.0,0,0,1,0,0,4000.0,2,1985.0,3,87,1
H15398,2014,52.0,1,0,1,0,0,2918.0,2,2008.0,4,87,0
H15503,2016,52.0,1,0,1,0,0,1340.0,2,1800.0,5,87,1
H15753,2012,52.0,0,0,1,0,0,450.0,2,1970.0,4,87,0
H15894,2013,52.0,0,0,1,0,0,2300.0,2,1972.0,3,87,0
H15895,2014,52.0,0,0,1,0,0,2300.0,2,1972.0,3,87,0
H16167,2014,52.0,0,0,1,0,0,300.0,2,1900.0,2,87,0
H16175,2012,52.0,1,0,1,0,0,4909.0,2,2010.0,5,87,1
H16202,2012,51.0,1,0,1,0,0,220.0,2,1990.0,2,87,0
H16838,2013,52.0,0,0,1,0,0,8700.0,2,1995.0,5,87,0
H17160,2012,52.0,0,0,1,0,0,7055.0,2,1974.0,6,87,0
H172,2012,40.0,0,0,0,1,1,110.0,2,1980.0,   .,87,0
H17250,2012,18.0,0,0,1,0,0,2900.0,2,1974.0,3,87,0
H17739,2013,52.0,0,0,1,0,0,708.0,2,2011.0,4,87,0
H17742,2014,39.0,0,0,1,0,0,400.0,2,1700.0,4,87,0
H17800,2013,52.0,1,0,1,0,0,1215.0,2,1960.0,5,87,0
H17930,2012,52.0,1,0,1,0,0,3276.0,2,2011.0,5,87,0
H17931,2014,52.0,1,0,1,0,0,3276.0,2,2011.0,5,87,0
H17932,2015,52.0,1,0,1,0,0,3276.0,2,2011.0,5,87,1
H17949,2012,52.0,0,0,1,0,0,2462.0,2,2011.0,3,87,0
H17950,2014,52.0,0,0,1,0,0,2462.0,2,2011.0,3,87,0
H17951,2015,52.0,0,0,1,0,0,2462.0,2,2011.0,3,87,1
H17984,2012,52.0,1,0,1,0,0,1730.0,2,1984.0,5,87,0
H1832,2014,52.0,0,0,0,1,1,850.0,2,1970.0,   .,87,1
H18372,2012,39.0,1,0,1,0,0,650.0,2,1989.0,4,87,0
H18373,2016,52.0,1,0,1,0,0,650.0,2,1989.0,4,87,1
H18551,2012,30.0,0,0,1,0,0,550.0,2,1970.0,1,87,0
H18552,2014,52.0,0,0,1,0,0,550.0,2,1970.0,1,87,0
H18594,2013,52.0,1,0,1,0,0,1283.0,2,1973.0,4,87,0
H1870,2012,49.0,0,0,0,1,1,510.0,2,1960.0,   .,87,0
H18789,2014,52.0,1,0,1,0,0,2200.0,2,1988.0,6,87,0
H18790,2015,52.0,1,0,1,0,0,2200.0,2,1988.0,6,87,0
H1918,2013,52.0,0,1,0,1,1,655.0,2,1960.0,   .,87,0
H19318,2014,52.0,0,0,1,0,0,720.0,2,1950.0,3,87,0
H19319,2016,52.0,0,0,1,0,0,720.0,2,1950.0,3,87,0
H19426,2013,4.0,0,0,1,0,0,2500.0,2,2000.0,7,87,0
H19427,2015,52.0,0,0,1,0,0,2500.0,2,2000.0,7,87,1
H19792,2016,52.0,0,0,1,0,0,573.0,2,1930.0,5,87,1
H19804,2015,4.0,0,0,1,0,0,934.0,2,1992.0,4,87,0
H19820,2016,52.0,1,0,1,0,0,2125.0,2,1920.0,5,87,0
H19877,2016,37.0,1,0,1,0,0,615.0,2,1970.0,3,87,0
H19949,2016,0.0,0,0,1,0,0,450.0,2,1930.0,3,87,0
H2140,2013,52.0,0,1,0,1,1,134.0,2,1960.0,   .,87,0
H2141,2015,52.0,0,1,0,1,1,134.0,2,1960.0,   .,87,1
H2714,2012,0.0,0,0,0,1,1,1075.0,2,1970.0,   .,87,0
H2928,2012,52.0,0,0,0,1,1,320.0,2,1980.0,   .,87,0
H2929,2016,52.0,0,0,0,1,1,320.0,2,1980.0,   .,87,0
H3686,2013,52.0,0,0,0,1,1,1700.0,2,1980.0,   .,87,1
H3687,2014,52.0,0,0,0,1,1,1700.0,2,1980.0,   .,87,0
H3690,2012,52.0,0,0,0,1,1,780.0,2,1960.0,   .,87,0
H3841,2014,52.0,0,0,0,1,1,1600.0,2,1970.0,   .,87,1
H3969,2012,52.0,0,0,0,1,1,750.0,2,1970.0,   .,87,0
H3970,2013,26.0,0,0,0,1,1,750.0,2,1970.0,   .,87,1
H4056,2013,52.0,0,0,1,0,0,1700.0,2,1980.0,2,87,0
H4057,2015,52.0,0,0,1,0,0,1700.0,2,1980.0,2,87,0
H4073,2014,52.0,0,1,0,1,1,200.0,2,1960.0,   .,87,0
H4873,2014,52.0,0,0,1,0,0,1260.0,2,1985.0,3,87,0
H5060,2015,52.0,0,1,0,1,1,349.0,2,1960.0,   .,87,0
H5254,2012,52.0,0,0,0,1,1,442.0,2,1970.0,   .,87,0
H5255,2014,52.0,0,0,0,1,1,442.0,2,1970.0,   .,87,0
H543,2012,52.0,1,0,1,0,0,676.0,2,1718.0,4,87,0
H544,2014,52.0,1,0,1,0,0,676.0,2,1718.0,4,87,0
H5618,2015,52.0,0,0,1,0,0,1100.0,2,1975.0,3,87,0
H6501,2015,52.0,0,0,0,1,1,120.0,2,1970.0,   .,87,0
H6761,2015,52.0,1,1,0,1,1,545.0,2,1960.0,   .,87,0
H6769,2014,52.0,1,1,0,1,1,400.0,2,1960.0,   .,87,0
H6771,2013,26.0,1,0,1,0,0,1142.0,2,1995.0,3,87,0
H6781,2013,8.0,0,0,0,1,1,8900.0,2,1970.0,   .,87,1
H7288,2013,52.0,0,1,0,1,1,3195.0,2,1960.0,   .,87,1
H7296,2014,52.0,1,0,1,0,0,1000.0,2,1900.0,4,87,1
H7324,2012,52.0,0,0,1,0,0,2000.0,2,1985.0,5,87,1
H7325,2014,52.0,0,0,1,0,0,2400.0,2,1985.0,6,87,0
H7367,2012,52.0,1,1,0,1,1,1941.0,2,1980.0,   .,87,1
H741,2015,52.0,0,0,1,0,0,1253.0,2,1985.0,2,87,1
H742,2016,52.0,0,0,1,0,0,1253.0,2,1985.0,2,87,0
H16162,2015,52.0,1,0,1,0,0,4500.0,2,2006.0,2,1,0
H12770,2015,52.0,0,1,0,1,1,4189.0,1,1988.0,   .,2,0
H425,2012,52.0,0,0,0,1,1,700.0,1,1970.0,   .,2,0
H16520,2012,52.0,0,0,1,0,0,1239.0,1,1988.0,3,1,0
H13383,2013,52.0,0,1,0,1,1,784.0,1,1960.0,   .,1,0
H19243,2015,50.0,0,0,1,0,0,396.0,1,1974.0,3,1,0
H158,2013,25.0,0,0,1,0,0,295.0,1,1910.0,2,7,0
H16119,2013,52.0,1,0,1,0,0,1200.0,1,1900.0,4,7,0
H17333,2016,52.0,1,0,1,0,0,1300.0,1,1981.0,6,7,1
H19561,2015,52.0,0,0,1,0,0,650.0,1,1990.0,2,7,1
H6108,2015,52.0,1,0,0,1,1,1670.0,1,1960.0,   .,7,0
H7472,2012,52.0,0,1,0,1,1,200.0,1,1960.0,   .,7,0
H7473,2013,52.0,0,1,0,1,1,200.0,1,1960.0,   .,7,0
H14989,2012,52.0,1,1,0,1,1,2315.0,1,1988.0,   .,1,0
H16183,2016,50.0,1,0,1,0,0,1210.0,1,1600.0,3,1,0
H565,2015,52.0,1,0,1,0,0,365.0,3,1870.0,2,1,0
H12976,2013,52.0,1,0,1,0,0,1200.0,3,1850.0,5,137,1
H13172,2013,48.0,1,1,0,1,1,300.0,3,1970.0,   .,137,1
H13603,2012,52.0,1,1,0,1,1,234.0,3,1960.0,   .,137,0
H13620,2012,52.0,1,1,0,1,1,400.0,3,1970.0,   .,137,0
H13682,2013,52.0,0,1,0,1,1,550.0,3,1960.0,   .,137,1
H13685,2014,52.0,0,0,1,0,0,1898.0,3,1850.0,3,137,0
H13686,2014,52.0,0,1,0,1,1,516.0,3,1960.0,   .,137,0
H13687,2014,52.0,0,1,0,1,1,1463.0,3,1960.0,   .,137,1
H13689,2015,52.0,0,0,1,0,0,300.0,3,1875.0,4,137,0
H13690,2016,52.0,0,0,1,0,0,300.0,3,1875.0,4,137,0
H13691,2013,52.0,0,1,0,1,1,140.0,3,1960.0,   .,137,0
H13693,2012,52.0,0,0,1,0,0,261.0,3,1875.0,4,137,0
H13694,2012,52.0,0,0,1,0,0,510.0,3,1875.0,4,137,1
H13695,2013,52.0,0,1,0,1,1,490.0,3,1960.0,   .,137,0
H13696,2012,52.0,0,1,0,1,1,550.0,3,1960.0,   .,137,0
H13697,2014,52.0,0,1,0,1,1,550.0,3,1960.0,   .,137,0
H13698,2012,52.0,0,0,1,0,0,250.0,3,1850.0,4,137,0
H13700,2015,52.0,0,0,1,0,0,250.0,3,1850.0,4,137,0
H13701,2016,52.0,0,0,1,0,0,250.0,3,1850.0,4,137,1
H13702,2013,52.0,0,1,0,1,1,595.0,3,1960.0,   .,137,1
H13838,2013,52.0,0,1,0,1,1,286.0,3,1960.0,   .,137,1
H13849,2013,52.0,0,0,1,0,0,4300.0,1,1988.0,4,137,0
H14123,2013,18.0,1,1,0,1,1,700.0,3,1960.0,   .,137,0
H14508,2012,52.0,1,1,0,1,1,320.0,3,1970.0,   .,137,0
H14636,2013,52.0,1,1,0,1,1,400.0,3,1960.0,   .,137,0
H14637,2015,52.0,1,1,0,1,1,400.0,3,1960.0,   .,137,0
H15169,2015,52.0,0,1,0,1,1,540.0,3,1960.0,   .,137,0
H15170,2016,52.0,0,1,0,1,1,540.0,3,1960.0,   .,137,0
H15208,2012,52.0,0,0,1,0,0,700.0,3,1850.0,4,137,1
H15489,2013,52.0,0,0,1,0,0,510.0,3,1898.0,4,137,0
H15574,2012,52.0,1,0,1,0,0,660.0,3,1950.0,5,137,0
H15663,2013,52.0,1,0,1,0,0,3300.0,1,1965.0,5,137,0
H15698,2012,52.0,1,0,1,0,0,5264.0,1,1960.0,5,137,0
H15703,2012,52.0,1,0,1,0,0,1065.0,3,1964.0,3,137,0
H15710,2013,52.0,1,0,1,0,0,1250.0,1,1960.0,4,137,0
H15711,2014,52.0,1,0,1,0,0,1250.0,1,1960.0,4,137,0
H15712,2016,52.0,1,0,1,0,0,1250.0,1,1960.0,4,137,0
H15856,2016,52.0,1,0,1,0,0,1234.0,3,2001.0,2,137,1
H15871,2014,52.0,1,0,1,0,0,850.0,3,1975.0,4,137,0
H15872,2015,52.0,1,0,1,0,0,850.0,3,1975.0,4,137,0
H15873,2013,52.0,1,0,1,0,0,14120.0,3,1980.0,8,137,0
H15902,2013,0.0,1,0,1,0,0,600.0,3,1900.0,5,137,0
H15915,2013,10.0,1,0,1,0,0,1344.0,3,1900.0,5,137,0
H16008,2012,52.0,0,0,1,0,0,300.0,3,1880.0,2,137,0
H16510,2012,52.0,1,0,1,0,0,846.0,1,1997.0,5,137,0
H16511,2014,26.0,1,0,1,0,0,846.0,1,1997.0,5,137,0
H16568,2012,52.0,1,0,1,0,0,3678.0,3,1990.0,5,137,1
H16569,2013,52.0,1,0,1,0,0,3678.0,3,1990.0,5,137,1
H16576,2013,52.0,1,0,1,0,0,1155.0,3,1960.0,4,137,0
H16640,2012,52.0,1,0,1,0,0,1430.0,3,1900.0,3,137,1
H16679,2012,52.0,0,0,1,0,0,2450.0,3,1920.0,4,137,0
H16726,2015,52.0,1,0,1,0,0,3281.0,1,1980.0,5,137,1
H16888,2012,52.0,0,0,1,0,0,310.0,3,1900.0,1,137,0
H16889,2016,52.0,0,0,1,0,0,310.0,3,1900.0,1,137,0
H16954,2012,52.0,1,0,1,0,0,210.0,3,1800.0,4,137,0
H17040,2016,52.0,0,0,1,0,0,150.0,3,1900.0,2,137,0
H17181,2015,52.0,1,0,1,0,0,3206.0,3,1989.0,6,137,0
H17381,2014,52.0,1,0,1,0,0,696.0,3,2005.0,3,137,0
H17412,2012,52.0,1,0,1,0,0,934.0,3,1890.0,3,137,0
H17465,2013,26.0,1,0,1,0,0,2036.0,1,2000.0,1,137,0
H17576,2014,52.0,1,0,1,0,0,200.0,3,1880.0,2,137,0
H17900,2012,52.0,1,0,1,0,0,2190.0,1,1985.0,7,137,0
H17928,2013,52.0,1,0,1,0,0,4863.0,3,2011.0,5,137,0
H17946,2013,11.0,1,0,1,0,0,410.0,3,1970.0,4,137,0
H17961,2012,52.0,1,0,1,0,0,8697.0,3,2005.0,3,137,1
H18091,2014,52.0,1,0,1,0,0,8916.0,3,2009.0,6,137,1
H18137,2014,52.0,1,0,1,0,0,200.0,3,1800.0,4,137,0
H18139,2012,23.0,1,0,1,0,0,220.0,3,1900.0,2,137,0
H18144,2012,50.0,0,0,1,0,0,260.0,3,1930.0,2,137,0
H18166,2015,52.0,0,0,1,0,0,230.0,3,1930.0,1,137,0
H18186,2012,43.0,1,0,1,0,0,3750.0,1,1978.0,5,137,0
H18187,2015,52.0,1,0,1,0,0,3750.0,1,1978.0,5,137,0
H18351,2012,39.0,1,0,1,0,0,3700.0,3,1800.0,3,137,1
H18406,2012,33.0,1,0,1,0,0,1566.0,1,1981.0,5,137,0
H18591,2013,52.0,0,0,1,0,0,450.0,3,1920.0,3,137,0
H18653,2013,52.0,1,0,1,0,0,610.0,1,1900.0,4,137,0
H18802,2016,33.0,1,0,1,0,0,2000.0,1,2004.0,2,137,0
H18832,2013,52.0,0,0,1,0,0,252.0,3,1850.0,3,137,0
H19025,2013,52.0,1,0,1,0,0,1055.0,3,1900.0,4,137,0
H19142,2013,50.0,1,0,1,0,0,1200.0,3,1990.0,5,137,1
H19143,2014,52.0,1,0,1,0,0,1200.0,3,1990.0,5,137,0
H19166,2013,45.0,1,0,1,0,0,1115.0,3,1997.0,4,137,1
H19584,2015,0.0,0,0,1,0,0,300.0,3,1900.0,4,137,0
H19715,2015,26.0,1,0,1,0,0,590.0,3,1900.0,3,137,1
H19795,2015,9.0,1,0,1,0,0,500.0,1,1850.0,3,137,0
H19917,2016,29.0,0,0,1,0,0,410.0,3,1900.0,3,137,0
H19926,2016,20.0,1,0,1,0,0,500.0,3,1950.0,2,137,0
H19937,2016,30.0,1,0,1,0,0,140.0,3,1950.0,3,137,0
H2116,2013,52.0,1,0,0,1,1,610.0,3,1970.0,   .,137,0
H2117,2014,26.0,1,0,0,1,1,610.0,3,1970.0,   .,137,0
